group	y	x	density	scaled	count	ymax
27	8.07946923781823e-17	0.164814136696727	8.07946923781823e-17	1.75413052543536e-17	8.07946923781823e-14	8.07946923781823e-17
27	4.62293381350568e-17	0.170750223117535	4.62293381350568e-17	1.00368342036381e-17	4.62293381350568e-14	4.62293381350568e-17
27	1.50904088245499e-16	0.176686309538343	1.50904088245499e-16	3.27627298047491e-17	1.50904088245499e-13	1.50904088245499e-16
27	2.04526480946506e-16	0.182622395959151	2.04526480946506e-16	4.44046673027521e-17	2.04526480946506e-13	2.04526480946506e-16
27	5.44445196920634e-18	0.188558482379959	5.44445196920634e-18	1.18204291796158e-18	5.44445196920634e-15	5.44445196920634e-18
27	0	0.194494568800767	0	0	0	0
27	0	0.200430655221575	0	0	0	0
27	0	0.206366741642383	0	0	0	0
27	0	0.212302828063191	0	0	0	0
27	0	0.218238914483998	0	0	0	0
27	1.57607811167225e-16	0.224175000904806	1.57607811167225e-16	3.42181725652733e-17	1.57607811167225e-13	1.57607811167225e-16
27	9.56145251452946e-17	0.230111087325614	9.56145251452946e-17	2.07588335688322e-17	9.56145251452946e-14	9.56145251452946e-17
27	4.55083055184112e-17	0.236047173746422	4.55083055184112e-17	9.88029108360587e-18	4.55083055184112e-14	4.55083055184112e-17
27	4.35255010712898e-17	0.24198326016723	4.35255010712898e-17	9.44980515633923e-18	4.35255010712898e-14	4.35255010712898e-17
27	1.17573797384276e-16	0.247919346588038	1.17573797384276e-16	2.55264029000503e-17	1.17573797384276e-13	1.17573797384276e-16
27	2.36284483642074e-16	0.253855433008846	2.36284483642074e-16	5.12996353155518e-17	2.36284483642074e-13	2.36284483642074e-16
27	1.6165775168992e-16	0.259791519429654	1.6165775168992e-16	3.50974536279208e-17	1.6165775168992e-13	1.6165775168992e-16
27	0	0.265727605850462	0	0	0	0
27	8.53239881763601e-17	0.27166369227127	8.53239881763601e-17	1.85246589604511e-17	8.53239881763601e-14	8.53239881763601e-17
27	2.79358494039025e-16	0.277599778692078	2.79358494039025e-16	6.06514175015081e-17	2.79358494039025e-13	2.79358494039025e-16
27	2.24127231556632e-16	0.283535865112886	2.24127231556632e-16	4.86601788907822e-17	2.24127231556632e-13	2.24127231556632e-16
27	7.99409967572548e-18	0.289471951533694	7.99409967572548e-18	1.73559597193907e-18	7.99409967572548e-15	7.99409967572548e-18
27	6.31820008462413e-17	0.295408037954502	6.31820008462413e-17	1.37174204245628e-17	6.31820008462413e-14	6.31820008462413e-17
27	1.78766544154152e-16	0.30134412437531	1.78766544154152e-16	3.88119371207686e-17	1.78766544154152e-13	1.78766544154152e-16
27	2.44366744663351e-16	0.307280210796118	2.44366744663351e-16	5.3054371964043e-17	2.44366744663351e-13	2.44366744663351e-16
27	6.45958970292784e-18	0.313216297216926	6.45958970292784e-18	1.40243908927283e-18	6.45958970292784e-15	6.45958970292784e-18
27	1.22152881663679e-16	0.319152383637734	1.22152881663679e-16	2.65205661645683e-17	1.22152881663679e-13	1.22152881663679e-16
27	2.90406151718927e-16	0.325088470058541	2.90406151718927e-16	6.30499703024974e-17	2.90406151718927e-13	2.90406151718927e-16
27	2.37261345585233e-16	0.331024556479349	2.37261345585233e-16	5.15117214443793e-17	2.37261345585233e-13	2.37261345585233e-16
27	1.24160360666636e-16	0.336960642900157	1.24160360666636e-16	2.69564091753659e-17	1.24160360666636e-13	1.24160360666636e-16
27	9.20368629064636e-17	0.342896729320965	9.20368629064636e-17	1.99820886666478e-17	9.20368629064636e-14	9.20368629064636e-17
27	9.25942657140762e-17	0.348832815741773	9.25942657140762e-17	2.01031061804245e-17	9.25942657140762e-14	9.25942657140762e-17
27	1.24803564436986e-16	0.354768902162581	1.24803564436986e-16	2.70960549038706e-17	1.24803564436986e-13	1.24803564436986e-16
27	1.46363891313316e-16	0.360704988583389	1.46363891313316e-16	3.17770093575504e-17	1.46363891313316e-13	1.46363891313316e-16
27	7.81948852800412e-17	0.366641075004197	7.81948852800412e-17	1.6976862113739e-17	7.81948852800411e-14	7.81948852800412e-17
27	9.33825749929836e-17	0.372577161425005	9.33825749929836e-17	2.02742557112802e-17	9.33825749929836e-14	9.33825749929836e-17
27	1.78425989828895e-16	0.378513247845813	1.78425989828895e-16	3.87379994993831e-17	1.78425989828895e-13	1.78425989828895e-16
27	1.39808660670865e-16	0.384449334266621	1.39808660670865e-16	3.03538056998932e-17	1.39808660670865e-13	1.39808660670865e-16
27	4.13857647437623e-17	0.390385420687429	4.13857647437623e-17	8.98524780758043e-18	4.13857647437623e-14	4.13857647437623e-17
27	1.38735697956618e-17	0.396321507108237	1.38735697956618e-17	3.01208551688229e-18	1.38735697956618e-14	1.38735697956618e-17
27	4.32987768438916e-17	0.402257593529045	4.32987768438916e-17	9.40058114465867e-18	4.32987768438916e-14	4.32987768438916e-17
27	3.00587220674124e-17	0.408193679949853	3.00587220674124e-17	6.52603783516153e-18	3.00587220674124e-14	3.00587220674124e-17
27	0	0.414129766370661	0	0	0	0
27	8.12948066485794e-19	0.420065852791469	8.12948066485794e-19	1.76498848753766e-19	8.12948066485794e-16	8.12948066485794e-19
27	6.45630765909458e-18	0.426001939212277	6.45630765909458e-18	1.40172652597142e-18	6.45630765909458e-15	6.45630765909458e-18
27	0	0.431938025633085	0	0	0	0
27	0	0.437874112053892	0	0	0	0
27	0	0.4438101984747	0	0	0	0
27	0	0.449746284895508	0	0	0	0
27	0	0.455682371316316	0	0	0	0
27	0	0.461618457737124	0	0	0	0
27	0	0.467554544157932	0	0	0	0
27	0	0.47349063057874	0	0	0	0
27	0	0.479426716999548	0	0	0	0
27	0	0.485362803420356	0	0	0	0
27	0	0.491298889841164	0	0	0	0
27	1.12637965184432e-17	0.497234976261972	1.12637965184432e-17	2.4454786228791e-18	1.12637965184432e-14	1.12637965184432e-17
27	3.60974995559463e-17	0.50317106268278	3.60974995559463e-17	7.83711454294409e-18	3.60974995559463e-14	3.60974995559463e-17
27	3.1368422070962e-17	0.509107149103588	3.1368422070962e-17	6.81038631001377e-18	3.1368422070962e-14	3.1368422070962e-17
27	0	0.515043235524396	0	0	0	0
27	0	0.520979321945204	0	0	0	0
27	3.69935822730916e-17	0.526915408366012	3.69935822730916e-17	8.031662724414e-18	3.69935822730916e-14	3.69935822730916e-17
27	1.11963080415656e-16	0.53285149478682	1.11963080415656e-16	2.43082622506415e-17	1.11963080415656e-13	1.11963080415656e-16
27	0	0.538787581207628	0	0	0	0
27	0	0.544723667628436	0	0	0	0
27	0	0.550659754049244	0	0	0	0
27	0	0.556595840470052	0	0	0	0
27	0	0.562531926890859	0	0	0	0
27	0	0.568468013311667	0	0	0	0
27	0	0.574404099732475	0	0	0	0
27	0	0.580340186153283	0	0	0	0
27	0	0.586276272574091	0	0	0	0
