group	x	y
11	0.585589568363991	0.026304582868363
11	0.590199238118351	0.0292016456723205
11	0.594808907872712	0.0323799128594933
11	0.599418577627073	0.0358621617627223
11	0.604028247381434	0.039672511582936
11	0.608637917135794	0.0438364490336388
11	0.613247586890155	0.0483808483235908
11	0.617857256644515	0.0533339847292286
11	0.622466926398876	0.0587255409844828
11	0.627076596153237	0.0645866056968166
11	0.631686265907597	0.0709496629852991
11	0.636295935661958	0.0778485725300618
11	0.640905605416319	0.0853185392233158
11	0.64551527517068	0.093396071620953
11	0.65012494492504	0.102118928411291
11	0.654734614679401	0.111526052144457
11	0.659344284433761	0.121657489502776
11	0.663953954188122	0.132554297439969
11	0.668563623942483	0.144258434575334
11	0.673173293696843	0.156812637298874
11	0.677782963451204	0.170260280124729
11	0.682392633205565	0.18464521992346
11	0.687002302959925	0.200011623768753
11	0.691611972714286	0.216403780250843
11	0.696221642468647	0.233865894237108
11	0.700831312223007	0.252441865199451
11	0.705440981977368	0.272175049377689
11	0.710050651731729	0.293108006207357
11	0.714660321486089	0.315282229608251
11	0.71926999124045	0.33873786490546
11	0.723879660994811	0.363513412336291
11	0.728489330749171	0.389645418282886
11	0.733099000503532	0.417168155559728
11	0.737708670257893	0.44611329427595
11	0.742318340012253	0.476509564982148
11	0.746928009766614	0.508382415998509
11	0.751537679520975	0.541753667002838
11	0.756147349275335	0.576641161131566
11	0.760757019029696	0.613058418011323
11	0.765366688784057	0.651014290290908
11	0.769976358538417	0.69051262638098
11	0.774586028292778	0.731551942228953
11	0.779195698047139	0.774125105057277
11	0.783805367801499	0.818219032071811
11	0.78841503755586	0.863814407201656
11	0.793024707310221	0.910885418960001
11	0.797634377064581	0.959399522515982
11	0.802244046818942	1.00931722903813
11	0.806853716573303	1.06059192530977
11	0.811463386327663	1.11316972652419
11	0.816073056082024	1.16698936504263
11	0.820682725836385	1.22198211773937
11	0.825292395590745	1.27807177436716
11	0.829902065345106	1.33517464915197
11	0.834511735099467	1.39319963756973
11	0.839121404853827	1.45204831997108
11	0.843731074608188	1.51161511340424
11	0.848340744362549	1.57178747264315
11	0.852950414116909	1.63244614106064
11	0.85756008387127	1.69346545159758
11	0.862169753625631	1.75471367767147
11	0.866779423379991	1.81605343344595
11	0.871389093134352	1.87734212245
11	0.875998762888712	1.93843243309614
11	0.880608432643073	1.99917287920571
11	0.885218102397434	2.05940838321002
11	0.889827772151794	2.11898089926516
11	0.894437441906155	2.17773007309829
11	0.899047111660516	2.23549393500137
11	0.903656781414876	2.29210962200731
11	0.908266451169237	2.34741412493001
11	0.912876120923598	2.40124505562638
11	0.917485790677958	2.45344142955127
11	0.922095460432319	2.5038444584276
11	0.92670513018668	2.55229834764904
11	0.93131479994104	2.59865109287289
11	0.935924469695401	2.64275527015088
11	0.940534139449762	2.68446881388591
11	0.945143809204122	2.72365577689625
11	0.949753478958483	2.76018706691566
11	0.954363148712844	2.79394115395924
11	0.958972818467204	2.82480474314003
11	0.963582488221565	2.85267340772966
11	0.968192157975926	2.87745217751675
11	0.972801827730286	2.8990560778263
11	0.977411497484647	2.91741061492004
11	0.982021167239008	2.93245220389827
11	0.986630836993368	2.9441285356636
11	0.991240506747729	2.95239887998305
11	0.99585017650209	2.95723432219133
11	1.00045984625645	2.95861793161008
11	1.00506951601081	2.95654486031047
11	1.00967918576517	2.95102237141262
11	1.01428885551953	2.94206979669094
11	1.01889852527389	2.92971842383142
11	1.02350819502825	2.91401131426127
