group	y	x	density	scaled	count	ymax
19	1.78990626474514e-16	0.164814136696727	1.78990626474514e-16	4.68795222918534e-17	1.78990626474514e-13	1.78990626474514e-16
19	6.25423596132803e-17	0.170750223117535	6.25423596132803e-17	1.63804999145771e-17	6.25423596132803e-14	6.25423596132803e-17
19	0	0.176686309538343	0	0	0	0
19	2.77309364921141e-17	0.182622395959151	2.77309364921141e-17	7.26302310384469e-18	2.77309364921141e-14	2.77309364921141e-17
19	3.09678862390635e-17	0.188558482379959	3.09678862390635e-17	8.11081419105746e-18	3.09678862390635e-14	3.09678862390635e-17
19	0	0.194494568800767	0	0	0	0
19	0	0.200430655221575	0	0	0	0
19	2.05978444270982e-17	0.206366741642383	2.05978444270982e-17	5.39479148156269e-18	2.05978444270982e-14	2.05978444270982e-17
19	6.01130368282707e-17	0.212302828063191	6.01130368282707e-17	1.57442347989277e-17	6.01130368282707e-14	6.01130368282707e-17
19	9.68052092917009e-18	0.218238914483998	9.68052092917009e-18	2.5354299587325e-18	9.68052092917009e-15	9.68052092917009e-18
19	6.04185816379115e-17	0.224175000904806	6.04185816379115e-17	1.5824260189066e-17	6.04185816379115e-14	6.04185816379115e-17
19	4.97155347096854e-17	0.230111087325614	4.97155347096854e-17	1.30210199471309e-17	4.97155347096854e-14	4.97155347096854e-17
19	2.39388148735785e-16	0.236047173746422	2.39388148735785e-16	6.26982668093107e-17	2.39388148735785e-13	2.39388148735785e-16
19	1.979165855031e-16	0.24198326016723	1.979165855031e-16	5.18364294531433e-17	1.979165855031e-13	1.979165855031e-16
19	1.52133540738179e-16	0.247919346588038	1.52133540738179e-16	3.98453698657206e-17	1.52133540738179e-13	1.52133540738179e-16
19	2.76179439556714e-17	0.253855433008846	2.76179439556714e-17	7.23342917350705e-18	2.76179439556714e-14	2.76179439556714e-17
19	1.46308253785456e-16	0.259791519429654	1.46308253785456e-16	3.83196661183485e-17	1.46308253785456e-13	1.46308253785456e-16
19	1.84635357628278e-16	0.265727605850462	1.84635357628278e-16	4.83579365818446e-17	1.84635357628278e-13	1.84635357628278e-16
19	7.41301958278585e-17	0.27166369227127	7.41301958278585e-17	1.94154757501023e-17	7.41301958278585e-14	7.41301958278585e-17
19	5.81795187665027e-18	0.277599778692078	5.81795187665027e-18	1.52378261401969e-18	5.81795187665027e-15	5.81795187665027e-18
19	1.23469606955133e-16	0.283535865112886	1.23469606955133e-16	3.23379849862902e-17	1.23469606955133e-13	1.23469606955133e-16
19	2.03592391826824e-16	0.289471951533694	2.03592391826824e-16	5.33229826560572e-17	2.03592391826824e-13	2.03592391826824e-16
19	1.83540700612447e-16	0.295408037954502	1.83540700612447e-16	4.80712344288528e-17	1.83540700612447e-13	1.83540700612447e-16
19	1.74061666098506e-16	0.30134412437531	1.74061666098506e-16	4.55885758754183e-17	1.74061666098506e-13	1.74061666098506e-16
19	1.27323288687574e-16	0.307280210796118	1.27323288687574e-16	3.33473046486661e-17	1.27323288687574e-13	1.27323288687574e-16
19	1.78007604078269e-16	0.313216297216926	1.78007604078269e-16	4.6622058416533e-17	1.78007604078269e-13	1.78007604078269e-16
19	2.22549943440039e-16	0.319152383637734	2.22549943440039e-16	5.82881642465982e-17	2.22549943440039e-13	2.22549943440039e-16
19	2.25575955215059e-16	0.325088470058541	2.25575955215059e-16	5.90807084666871e-17	2.25575955215059e-13	2.25575955215059e-16
19	1.30917320810862e-17	0.331024556479349	1.30917320810862e-17	3.4288619355251e-18	1.30917320810862e-14	1.30917320810862e-17
19	2.04878684527993e-16	0.336960642900157	2.04878684527993e-16	5.36598762048761e-17	2.04878684527993e-13	2.04878684527993e-16
19	2.31040424393662e-16	0.342896729320965	2.31040424393662e-16	6.0511910254832e-17	2.31040424393662e-13	2.31040424393662e-16
19	1.52017985725965e-16	0.348832815741773	1.52017985725965e-16	3.98151047961036e-17	1.52017985725965e-13	1.52017985725965e-16
19	1.42247325030098e-16	0.354768902162581	1.42247325030098e-16	3.72560662871053e-17	1.42247325030098e-13	1.42247325030098e-16
19	2.25798319571861e-16	0.360704988583389	2.25798319571861e-16	5.91389480238469e-17	2.25798319571861e-13	2.25798319571861e-16
19	1.92393010758551e-16	0.366641075004197	1.92393010758551e-16	5.038974729739e-17	1.92393010758551e-13	1.92393010758551e-16
19	5.74629133393036e-17	0.372577161425005	5.74629133393036e-17	1.50501396631979e-17	5.74629133393036e-14	5.74629133393036e-17
19	0	0.378513247845813	0	0	0	0
19	3.41689589520305e-17	0.384449334266621	3.41689589520305e-17	8.94920870679903e-18	3.41689589520305e-14	3.41689589520305e-17
19	4.54595848492649e-17	0.390385420687429	4.54595848492649e-17	1.19063420431291e-17	4.54595848492649e-14	4.54595848492649e-17
19	3.0755208735319e-17	0.396321507108237	3.0755208735319e-17	8.05511172230733e-18	3.0755208735319e-14	3.0755208735319e-17
19	2.16885986085356e-17	0.402257593529045	2.16885986085356e-17	5.6804714412946e-18	2.16885986085356e-14	2.16885986085356e-17
19	2.20271524471019e-18	0.408193679949853	2.20271524471019e-18	5.7691422423006e-19	2.20271524471019e-15	2.20271524471019e-18
19	5.13463759668703e-18	0.414129766370661	5.13463759668703e-18	1.34481543763272e-18	5.13463759668703e-15	5.13463759668703e-18
19	0	0.420065852791469	0	0	0	0
19	0	0.426001939212277	0	0	0	0
19	0	0.431938025633085	0	0	0	0
19	0	0.437874112053892	0	0	0	0
19	0	0.4438101984747	0	0	0	0
19	0	0.449746284895508	0	0	0	0
19	0	0.455682371316316	0	0	0	0
19	0	0.461618457737124	0	0	0	0
19	1.90809731627558e-16	0.467554544157932	1.90809731627558e-16	4.99750698878655e-17	1.90809731627558e-13	1.90809731627558e-16
19	2.04070439031326e-15	0.47349063057874	2.04070439031326e-15	5.34481882325806e-16	2.04070439031326e-12	2.04070439031326e-15
19	1.4700570316686e-14	0.479426716999548	1.4700570316686e-14	3.8502335426049e-15	1.4700570316686e-11	1.4700570316686e-14
19	9.86456816894623e-14	0.485362803420356	9.86456816894623e-14	2.58363386108081e-14	9.86456816894623e-11	9.86456816894623e-14
19	6.12875011519278e-13	0.491298889841164	6.12875011519278e-13	1.60518393228423e-13	6.12875011519278e-10	6.12875011519278e-13
19	3.52790230180368e-12	0.497234976261972	3.52790230180368e-12	9.23994612781777e-13	3.52790230180368e-09	3.52790230180368e-12
19	1.88144636924122e-11	0.50317106268278	1.88144636924122e-11	4.9277053634051e-12	1.88144636924122e-08	1.88144636924122e-11
19	9.2984679579596e-11	0.509107149103588	9.2984679579596e-11	2.43536627867672e-11	9.2984679579596e-08	9.2984679579596e-11
