group	y	x	density	scaled	count	ymax
24	8.49309760133203e-17	0.164814136696727	8.49309760133203e-17	1.99400632677418e-17	8.49309760133203e-14	8.49309760133203e-17
24	1.27974526606996e-16	0.170750223117535	1.27974526606996e-16	3.00458122228877e-17	1.27974526606996e-13	1.27974526606996e-16
24	1.91819409012018e-16	0.176686309538343	1.91819409012018e-16	4.50352901994271e-17	1.91819409012018e-13	1.91819409012018e-16
24	0	0.182622395959151	0	0	0	0
24	0	0.188558482379959	0	0	0	0
24	0	0.194494568800767	0	0	0	0
24	1.53569030193431e-16	0.200430655221575	1.53569030193431e-16	3.60548803482783e-17	1.53569030193431e-13	1.53569030193431e-16
24	1.725727827784e-16	0.206366741642383	1.725727827784e-16	4.05165743809639e-17	1.725727827784e-13	1.725727827784e-16
24	3.14736331511896e-17	0.212302828063191	3.14736331511896e-17	7.38936799927965e-18	3.14736331511896e-14	3.14736331511896e-17
24	0	0.218238914483998	0	0	0	0
24	1.0914612641518e-16	0.224175000904806	1.0914612641518e-16	2.5625287360483e-17	1.0914612641518e-13	1.0914612641518e-16
24	5.1415910619646e-17	0.230111087325614	5.1415910619646e-17	1.20714085584452e-17	5.1415910619646e-14	5.1415910619646e-17
24	0	0.236047173746422	0	0	0	0
24	1.24257473408845e-16	0.24198326016723	1.24257473408845e-16	2.91731238420421e-17	1.24257473408845e-13	1.24257473408845e-16
24	2.14997273850512e-16	0.247919346588038	2.14997273850512e-16	5.0476980769641e-17	2.14997273850512e-13	2.14997273850512e-16
24	1.19566836263411e-16	0.253855433008846	1.19566836263411e-16	2.80718577806312e-17	1.19566836263411e-13	1.19566836263411e-16
24	6.15611647111636e-17	0.259791519429654	6.15611647111636e-17	1.44533075774845e-17	6.15611647111636e-14	6.15611647111636e-17
24	8.78195518689609e-17	0.265727605850462	8.78195518689609e-17	2.06182420432466e-17	8.78195518689609e-14	8.78195518689609e-17
24	9.455692133202e-17	0.27166369227127	9.455692133202e-17	2.22000391643639e-17	9.455692133202e-14	9.455692133202e-17
24	2.41389258754937e-16	0.277599778692078	2.41389258754937e-16	5.66732812651514e-17	2.41389258754937e-13	2.41389258754937e-16
24	5.57151140724741e-17	0.283535865112886	5.57151140724741e-17	1.30807739616738e-17	5.57151140724741e-14	5.57151140724741e-17
24	1.91520378079707e-17	0.289471951533694	1.91520378079707e-17	4.49650838272744e-18	1.91520378079707e-14	1.91520378079707e-17
24	1.29893119724858e-16	0.295408037954502	1.29893119724858e-16	3.04962588084682e-17	1.29893119724858e-13	1.29893119724858e-16
24	1.14203953202474e-16	0.30134412437531	1.14203953202474e-16	2.68127620707714e-17	1.14203953202474e-13	1.14203953202474e-16
24	1.8657860057102e-16	0.307280210796118	1.8657860057102e-16	4.38048551238758e-17	1.8657860057102e-13	1.8657860057102e-16
24	3.76345364706188e-17	0.313216297216926	3.76345364706188e-17	8.83582261151195e-18	3.76345364706188e-14	3.76345364706188e-17
24	4.00555623355633e-17	0.319152383637734	4.00555623355633e-17	9.40423017240305e-18	4.00555623355633e-14	4.00555623355633e-17
24	2.03770523313056e-16	0.325088470058541	2.03770523313056e-16	4.7841168413347e-17	2.03770523313056e-13	2.03770523313056e-16
24	5.12604929540972e-17	0.331024556479349	5.12604929540972e-17	1.2034919656169e-17	5.12604929540972e-14	5.12604929540972e-17
24	0	0.336960642900157	0	0	0	0
24	9.42494266580105e-18	0.342896729320965	9.42494266580105e-18	2.21278456780524e-18	9.42494266580105e-15	9.42494266580105e-18
24	7.26445139606222e-17	0.348832815741773	7.26445139606222e-17	1.70554522321982e-17	7.26445139606222e-14	7.26445139606222e-17
24	1.01562290031511e-16	0.354768902162581	1.01562290031511e-16	2.38447570475047e-17	1.01562290031511e-13	1.01562290031511e-16
24	9.53273497484009e-17	0.360704988583389	9.53273497484009e-17	2.23809200642077e-17	9.53273497484009e-14	9.53273497484009e-17
24	7.7300321173578e-17	0.366641075004197	7.7300321173578e-17	1.814854093489e-17	7.7300321173578e-14	7.7300321173578e-17
24	4.95049995862427e-17	0.372577161425005	4.95049995862427e-17	1.16227655698245e-17	4.95049995862427e-14	4.95049995862427e-17
24	2.30092044609344e-17	0.378513247845813	2.30092044609344e-17	5.40209254888912e-18	2.30092044609344e-14	2.30092044609344e-17
24	0	0.384449334266621	0	0	0	0
24	0	0.390385420687429	0	0	0	0
24	0	0.396321507108237	0	0	0	0
24	0	0.402257593529045	0	0	0	0
24	0	0.408193679949853	0	0	0	0
24	0	0.414129766370661	0	0	0	0
24	0	0.420065852791469	0	0	0	0
24	0	0.426001939212277	0	0	0	0
24	0	0.431938025633085	0	0	0	0
24	0	0.437874112053892	0	0	0	0
24	0	0.4438101984747	0	0	0	0
24	0	0.449746284895508	0	0	0	0
24	0	0.455682371316316	0	0	0	0
24	0	0.461618457737124	0	0	0	0
24	0	0.467554544157932	0	0	0	0
24	0	0.47349063057874	0	0	0	0
24	0	0.479426716999548	0	0	0	0
24	0	0.485362803420356	0	0	0	0
24	0	0.491298889841164	0	0	0	0
24	0	0.497234976261972	0	0	0	0
24	0	0.50317106268278	0	0	0	0
24	0	0.509107149103588	0	0	0	0
24	0	0.515043235524396	0	0	0	0
24	7.67161352714385e-18	0.520979321945204	7.67161352714385e-18	1.80113859839454e-18	7.67161352714385e-15	7.67161352714385e-18
24	5.66878766939751e-17	0.526915408366012	5.66878766939751e-17	1.33091588116746e-17	5.66878766939751e-14	5.66878766939751e-17
24	5.22913067722031e-18	0.53285149478682	5.22913067722031e-18	1.22769337447281e-18	5.22913067722031e-15	5.22913067722031e-18
24	2.32792847166683e-16	0.538787581207628	2.32792847166683e-16	5.46550189185789e-17	2.32792847166683e-13	2.32792847166683e-16
24	3.30448817984763e-15	0.544723667628436	3.30448817984763e-15	7.75826517798786e-16	3.30448817984763e-12	3.30448817984763e-15
24	3.06903735592682e-14	0.550659754049244	3.06903735592682e-14	7.20547460076825e-15	3.06903735592682e-11	3.06903735592682e-14
24	2.53296094267615e-13	0.556595840470052	2.53296094267615e-13	5.94687637214481e-14	2.53296094267615e-10	2.53296094267615e-13
24	1.90172593082396e-12	0.562531926890859	1.90172593082396e-12	4.46486513620043e-13	1.90172593082396e-09	1.90172593082396e-12
24	1.30280535710163e-11	0.568468013311667	1.30280535710163e-11	3.05872161908101e-12	1.30280535710163e-08	1.30280535710163e-11
24	8.14779907544026e-11	0.574404099732475	8.14779907544026e-11	1.91293726604114e-11	8.14779907544026e-08	8.14779907544026e-11
24	4.65402423275292e-10	0.580340186153283	4.65402423275292e-10	1.09267009525643e-10	4.65402423275292e-07	4.65402423275292e-10
24	2.42932045465926e-09	0.586276272574091	2.42932045465926e-09	5.70354961609385e-10	2.42932045465926e-06	2.42932045465926e-09
24	1.1596173703094e-08	0.592212358994899	1.1596173703094e-08	2.72254539106147e-09	1.1596173703094e-05	1.1596173703094e-08
24	5.06647548402031e-08	0.598148445415707	5.06647548402031e-08	1.18950524812034e-08	5.06647548402031e-05	5.06647548402031e-08
24	2.02833791844417e-07	0.604084531836515	2.02833791844417e-07	4.76212429441446e-08	0.000202833791844417	2.02833791844417e-07
24	7.4508172963061e-07	0.610020618257323	7.4508172963061e-07	1.74930014063923e-07	0.00074508172963061	7.4508172963061e-07
24	2.51530543433551e-06	0.615956704678131	2.51530543433551e-06	5.90542483468911e-07	0.00251530543433551	2.51530543433551e-06
24	7.81798094757373e-06	0.621892791098939	7.81798094757373e-06	1.83550268745493e-06	0.00781798094757373	7.81798094757373e-06
24	2.24173507408872e-05	0.627828877519747	2.24173507408872e-05	5.26313735048027e-06	0.0224173507408872	2.24173507408872e-05
24	5.94233352718574e-05	0.633764963940555	5.94233352718574e-05	1.39513887691015e-05	0.0594233352718574	5.94233352718574e-05
24	0.000145905071731875	0.639701050361363	0.000145905071731875	3.42555390033631e-05	0.145905071731875	0.000145905071731875
24	0.000332398081096642	0.645637136782171	0.000332398081096642	7.80402990553585e-05	0.332398081096642	0.000332398081096642
24	0.000708510291002745	0.651573223202979	0.000708510291002745	0.000166343785172387	0.708510291002745	0.000708510291002745
24	0.00141944536146815	0.657509309623787	0.00141944536146815	0.000333256859173953	1.41944536146815	0.00141944536146815
24	0.00261243862872738	0.663445396044595	0.00261243862872738	0.000613347379073409	2.61243862872738	0.00261243862872738
24	0.00442258520263033	0.669381482465403	0.00442258520263033	0.00103833292500485	4.42258520263033	0.00442258520263033
24	0.0068973142710442	0.67531756888621	0.0068973142710442	0.00161934890422723	6.8973142710442	0.0068973142710442
24	0.00992967624610609	0.681253655307018	0.00992967624610609	0.00233128573189239	9.92967624610609	0.00992967624610609
24	0.0132345956765428	0.687189741727826	0.0132345956765428	0.00310721349854564	13.2345956765428	0.0132345956765428
24	0.0164083466316369	0.693125828148634	0.0164083466316369	0.00385234557886821	16.4083466316369	0.0164083466316369
24	0.0190829830711048	0.699061914569442	0.0190829830711048	0.0044802957370394	19.0829830711048	0.0190829830711048
24	0.0211414639446743	0.70499800099025	0.0211414639446743	0.00496358511838331	21.1414639446743	0.0211414639446743
24	0.0229191902149313	0.710934087411058	0.0229191902149313	0.00538095903736537	22.9191902149313	0.0229191902149313
24	0.0253066235747327	0.716870173831866	0.0253066235747327	0.00594147976227134	25.3066235747327	0.0253066235747327
24	0.0296932386131789	0.722806260252674	0.0296932386131789	0.0069713676253771	29.6932386131789	0.0296932386131789
24	0.0377437146378275	0.728742346673482	0.0377437146378275	0.00886145542139813	37.7437146378275	0.0377437146378275
24	0.0510511301881698	0.73467843309429	0.0510511301881698	0.0119857655430944	51.0511301881698	0.0510511301881698
24	0.0707505662584349	0.740614519515098	0.0707505662584349	0.0166107918882327	70.7505662584349	0.0707505662584349
24	0.0971932428439709	0.746550605935906	0.0971932428439709	0.0228189937579643	97.193242843971	0.0971932428439709
24	0.12977846846931	0.752486692356714	0.12977846846931	0.0304693410289176	129.77846846931	0.12977846846931
24	0.167020066298579	0.758422778777522	0.167020066298579	0.0392129096509353	167.020066298579	0.167020066298579
24	0.206880744569072	0.76435886519833	0.206880744569072	0.0485713850143183	206.880744569072	0.206880744569072
24	0.247294626291692	0.770294951619138	0.247294626291692	0.0580597412804432	247.294626291692	0.247294626291692
24	0.28696403314203	0.776231038039946	0.28696403314203	0.0673733100102486	286.96403314203	0.28696403314203
24	0.326002650415688	0.782167124460754	0.326002650415688	0.0765387821955656	326.002650415688	0.326002650415688
24	0.365810970283483	0.788103210881561	0.365810970283483	0.0858849648724471	365.810970283483	0.365810970283483
24	0.408670855378927	0.794039297302369	0.408670855378927	0.0959475929095634	408.670855378927	0.408670855378927
24	0.457085577892049	0.799975383723177	0.457085577892049	0.107314383629717	457.085577892049	0.457085577892049
24	0.513162478534373	0.805911470143985	0.513162478534373	0.120480097709012	513.162478534373	0.513162478534373
24	0.578285103312011	0.811847556564793	0.578285103312011	0.135769563569193	578.285103312011	0.578285103312011
24	0.653118330122498	0.817783642985601	0.653118330122498	0.153338880998164	653.118330122498	0.653118330122498
24	0.737775274058208	0.823719729406409	0.737775274058208	0.173214607115653	737.775274058208	0.737775274058208
24	0.831906650515651	0.829655815827217	0.831906650515651	0.195314737011094	831.906650515651	0.831906650515651
24	0.934602415422624	0.835591902248025	0.934602415422624	0.219425610872393	934.602415422624	0.934602415422624
24	1.04422166048301	0.841527988668833	1.04422166048301	0.245161976854145	1044.22166048301	1.04422166048301
24	1.15841155124904	0.847464075089641	1.15841155124904	0.271971437351268	1158.41155124904	1.15841155124904
24	1.27451583904851	0.853400161510449	1.27451583904851	0.299230359278816	1274.51583904851	1.27451583904851
24	1.39033434306466	0.859336247931257	1.39033434306466	0.326422184994971	1390.33434306466	1.39033434306466
24	1.50493941302418	0.865272334352065	1.50493941302418	0.353329121110228	1504.93941302418	1.50493941302418
24	1.61916569336586	0.871208420772873	1.61916569336586	0.380147125138519	1619.16569336586	1.61916569336586
24	1.73553218391274	0.877144507193681	1.73553218391274	0.407467606930533	1735.53218391274	1.73553218391274
24	1.85800862959808	0.883080593614489	1.85800862959808	0.436222581739615	1858.00862959808	1.85800862959808
