group	y	x	density	scaled	count	ymax
9	0	0.164814136696727	0	0	0	0
9	0	0.170750223117535	0	0	0	0
9	0	0.176686309538343	0	0	0	0
9	0	0.182622395959151	0	0	0	0
9	0	0.188558482379959	0	0	0	0
9	1.16392453564916e-17	0.194494568800767	1.16392453564916e-17	4.37345066688009e-18	1.16392453564916e-14	1.16392453564916e-17
9	9.33077824257565e-17	0.200430655221575	9.33077824257565e-17	3.50604331102472e-17	9.33077824257565e-14	9.33077824257565e-17
9	3.9657808986026e-18	0.206366741642383	3.9657808986026e-18	1.49014361193275e-18	3.9657808986026e-15	3.9657808986026e-18
9	3.04915073673399e-18	0.212302828063191	3.04915073673399e-18	1.14571949594221e-18	3.04915073673399e-15	3.04915073673399e-18
9	6.98957398346299e-19	0.218238914483998	6.98957398346299e-19	2.62633496098052e-19	6.98957398346299e-16	6.98957398346299e-19
9	8.72139929668224e-17	0.224175000904806	8.72139929668224e-17	3.27706895094614e-17	8.72139929668224e-14	8.72139929668224e-17
9	4.39697917609882e-17	0.230111087325614	4.39697917609882e-17	1.65216652119479e-17	4.39697917609882e-14	4.39697917609882e-17
9	0	0.236047173746422	0	0	0	0
9	0	0.24198326016723	0	0	0	0
9	5.50873455189574e-18	0.247919346588038	5.50873455189574e-18	2.0699090071348e-18	5.50873455189574e-15	5.50873455189574e-18
9	9.48369798842542e-18	0.253855433008846	9.48369798842542e-18	3.56350296102623e-18	9.48369798842542e-15	9.48369798842542e-18
9	0	0.259791519429654	0	0	0	0
9	0	0.265727605850462	0	0	0	0
9	0	0.27166369227127	0	0	0	0
9	0	0.277599778692078	0	0	0	0
9	0	0.283535865112886	0	0	0	0
9	0	0.289471951533694	0	0	0	0
9	2.61734112491413e-18	0.295408037954502	2.61734112491413e-18	9.83466877586198e-19	2.61734112491413e-15	2.61734112491413e-18
9	3.15336062534028e-17	0.30134412437531	3.15336062534028e-17	1.18487639940644e-17	3.15336062534028e-14	3.15336062534028e-17
9	4.09827728580754e-17	0.307280210796118	4.09827728580754e-17	1.53992917751132e-17	4.09827728580754e-14	4.09827728580754e-17
9	2.74757710182853e-17	0.313216297216926	2.74757710182853e-17	1.03240309317773e-17	2.74757710182853e-14	2.74757710182853e-17
9	3.23741986838424e-17	0.319152383637734	3.23741986838424e-17	1.21646169048745e-17	3.23741986838424e-14	3.23741986838424e-17
9	5.57138099071464e-17	0.325088470058541	5.57138099071464e-17	2.09344842925699e-17	5.57138099071464e-14	5.57138099071464e-17
9	1.01210380207481e-16	0.331024556479349	1.01210380207481e-16	3.80298370947842e-17	1.01210380207481e-13	1.01210380207481e-16
9	3.38706651613767e-16	0.336960642900157	3.38706651613767e-16	1.27269147269138e-16	3.38706651613767e-13	3.38706651613767e-16
9	1.33046524003832e-15	0.342896729320965	1.33046524003832e-15	4.99922796804099e-16	1.33046524003832e-12	1.33046524003832e-15
9	5.21955082601628e-15	0.348832815741773	5.21955082601628e-15	1.96124811718346e-15	5.21955082601629e-12	5.21955082601628e-15
9	1.94313106403715e-14	0.354768902162581	1.94313106403715e-14	7.30132202523679e-15	1.94313106403715e-11	1.94313106403715e-14
9	7.51828595336234e-14	0.360704988583389	7.51828595336234e-14	2.82499867555323e-14	7.51828595336234e-11	7.51828595336234e-14
9	2.77958055648916e-13	0.366641075004197	2.77958055648916e-13	1.04442840288133e-13	2.77958055648916e-10	2.77958055648916e-13
9	9.85733637097779e-13	0.372577161425005	9.85733637097779e-13	3.70389771887317e-13	9.85733637097778e-10	9.85733637097779e-13
