group	y	x	density	scaled	count	ymax
5	6.98506730520451e-09	0.164814136696727	6.98506730520451e-09	3.21314074375828e-09	6.98506730520451e-06	6.98506730520451e-09
5	1.41591863899546e-08	0.170750223117535	1.41591863899546e-08	6.51324557089556e-09	1.41591863899546e-05	1.41591863899546e-08
5	2.80032807781979e-08	0.176686309538343	2.80032807781979e-08	1.28815483796825e-08	2.80032807781979e-05	2.80032807781979e-08
5	5.40407771512643e-08	0.182622395959151	5.40407771512643e-08	2.48588331797047e-08	5.40407771512643e-05	5.40407771512643e-08
5	1.01775233460359e-07	0.188558482379959	1.01775233460359e-07	4.68167499393071e-08	0.000101775233460359	1.01775233460359e-07
5	1.87098893974365e-07	0.194494568800767	1.87098893974365e-07	8.60657532810331e-08	0.000187098893974365	1.87098893974365e-07
5	3.52266752112067e-07	0.200430655221575	3.52266752112067e-07	1.62043199360344e-07	0.000352266752112067	3.52266752112067e-07
5	6.49719209928622e-07	0.206366741642383	6.49719209928622e-07	2.98871746571233e-07	0.000649719209928622	6.49719209928622e-07
5	1.17138626741522e-06	0.212302828063191	1.17138626741522e-06	5.38839323667844e-07	0.00117138626741522	1.17138626741522e-06
5	2.06492278169248e-06	0.218238914483998	2.06492278169248e-06	9.49867371732724e-07	0.00206492278169248	2.06492278169248e-06
5	3.56014683865275e-06	0.224175000904806	3.56014683865275e-06	1.63767253216216e-06	0.00356014683865275	3.56014683865275e-06
5	6.00548889589826e-06	0.230111087325614	6.00548889589826e-06	2.76253330346881e-06	0.00600548889589826	6.00548889589826e-06
5	9.91581002663004e-06	0.236047173746422	9.91581002663004e-06	4.5612865004454e-06	0.00991581002663004	9.91581002663004e-06
5	1.60331568802655e-05	0.24198326016723	1.60331568802655e-05	7.37527462114286e-06	0.0160331568802655	1.60331568802655e-05
5	2.54016342917688e-05	0.247919346588038	2.54016342917688e-05	1.16847873520297e-05	0.0254016342917688	2.54016342917688e-05
5	3.97584649442239e-05	0.253855433008846	3.97584649442239e-05	1.82889495604983e-05	0.0397584649442239	3.97584649442239e-05
5	6.19476744849085e-05	0.259791519429654	6.19476744849085e-05	2.84960170276708e-05	0.0619476744849085	6.19476744849085e-05
5	9.45010526502479e-05	0.265727605850462	9.45010526502479e-05	4.34706165783563e-05	0.0945010526502479	9.45010526502479e-05
5	0.000141196657404232	0.27166369227127	0.000141196657404232	6.49506601675806e-05	0.141196657404232	0.000141196657404232
5	0.000206710634025727	0.277599778692078	0.000206710634025727	9.50871811730844e-05	0.206710634025727	0.000206710634025727
5	0.000296646442990306	0.283535865112886	0.000296646442990306	0.000136457779261901	0.296646442990306	0.000296646442990306
5	0.00041749431002948	0.289471951533694	0.00041749431002948	0.000192047967360809	0.41749431002948	0.00041749431002948
5	0.00057650093714538	0.295408037954502	0.00057650093714538	0.000265191238540602	0.57650093714538	0.00057650093714538
5	0.000781431596114738	0.30134412437531	0.000781431596114738	0.000359459628694704	0.781431596114738	0.000781431596114738
5	0.00104021000503721	0.307280210796118	0.00104021000503721	0.000478498059247005	1.04021000503721	0.00104021000503721
5	0.00136663179746674	0.313216297216926	0.00136663179746674	0.00062865254095464	1.36663179746674	0.00136663179746674
5	0.00176481943521676	0.319152383637734	0.00176481943521676	0.000811819412025755	1.76481943521676	0.00176481943521676
5	0.00223554663847881	0.325088470058541	0.00223554663847881	0.00102835458483214	2.23554663847881	0.00223554663847881
5	0.00277899503448226	0.331024556479349	0.00277899503448226	0.00127834160815369	2.77899503448226	0.00277899503448226
5	0.00339158296670098	0.336960642900157	0.00339158296670098	0.00156013291497188	3.39158296670098	0.00339158296670098
5	0.00406556383135267	0.342896729320965	0.00406556383135267	0.00187016505669687	4.06556383135267	0.00406556383135267
5	0.00478893420068498	0.348832815741773	0.00478893420068498	0.00220291643975045	4.78893420068498	0.00478893420068498
5	0.00554572326771472	0.354768902162581	0.00554572326771472	0.00255104047055145	5.54572326771472	0.00554572326771472
5	0.00631671806589707	0.360704988583389	0.00631671806589707	0.00290569915757936	6.31671806589707	0.00631671806589707
