group	y	x	density	scaled	count	ymax
12	1.1671971212648e-16	-1.31754514517753	1.1671971212648e-16	3.94781012577355e-17	1.1671971212648e-13	1.1671971212648e-16
12	1.54260872423718e-16	-1.3122583517843	1.54260872423718e-16	5.21756456617285e-17	1.54260872423718e-13	1.54260872423718e-16
12	1.3728954111503e-16	-1.30697155839107	1.3728954111503e-16	4.64354332873442e-17	1.3728954111503e-13	1.3728954111503e-16
12	1.69595354578818e-16	-1.30168476499784	1.69595354578818e-16	5.73622266447074e-17	1.69595354578818e-13	1.69595354578818e-16
12	1.9061885461231e-16	-1.2963979716046	1.9061885461231e-16	6.44730038047369e-17	1.9061885461231e-13	1.9061885461231e-16
12	1.33063427530986e-16	-1.29111117821137	1.33063427530986e-16	4.50060351423525e-17	1.33063427530986e-13	1.33063427530986e-16
12	4.41365878448957e-17	-1.28582438481814	4.41365878448957e-17	1.49283154693151e-17	4.41365878448957e-14	4.41365878448957e-17
12	1.01739269951706e-16	-1.28053759142491	1.01739269951706e-16	3.44112671961459e-17	1.01739269951706e-13	1.01739269951706e-16
12	1.98692362496273e-16	-1.27525079803167	1.98692362496273e-16	6.72037058938823e-17	1.98692362496273e-13	1.98692362496273e-16
12	9.1611151334468e-17	-1.26996400463844	9.1611151334468e-17	3.09856342414621e-17	9.1611151334468e-14	9.1611151334468e-17
12	5.92301884830229e-17	-1.26467721124521	5.92301884830229e-17	2.00334231112026e-17	5.92301884830229e-14	5.92301884830229e-17
12	9.51632256102095e-17	-1.25939041785198	9.51632256102095e-17	3.21870521114854e-17	9.51632256102095e-14	9.51632256102095e-17
12	2.59634053467626e-16	-1.25410362445875	2.59634053467626e-16	8.78160103894385e-17	2.59634053467626e-13	2.59634053467626e-16
12	9.33166826165952e-17	-1.24881683106551	9.33166826165952e-17	3.15624959850988e-17	9.33166826165952e-14	9.33166826165952e-17
12	3.5184445283403e-17	-1.24353003767228	3.5184445283403e-17	1.19004328256933e-17	3.5184445283403e-14	3.5184445283403e-17
12	5.88272262628053e-18	-1.23824324427905	5.88272262628053e-18	1.98971292235382e-18	5.88272262628053e-15	5.88272262628053e-18
12	7.88182607878166e-17	-1.23295645088582	7.88182607878166e-17	2.66586956363312e-17	7.88182607878166e-14	7.88182607878166e-17
12	1.37326718569356e-16	-1.22766965749258	1.37326718569356e-16	4.64480078154995e-17	1.37326718569356e-13	1.37326718569356e-16
12	6.8131723019041e-17	-1.22238286409935	6.8131723019041e-17	2.30441886053922e-17	6.8131723019041e-14	6.8131723019041e-17
12	6.26985836439239e-17	-1.21709607070612	6.26985836439239e-17	2.12065381992137e-17	6.26985836439239e-14	6.26985836439239e-17
12	1.51143958722152e-16	-1.21180927731289	1.51143958722152e-16	5.11214121267048e-17	1.51143958722152e-13	1.51143958722152e-16
12	1.58253425914122e-16	-1.20652248391965	1.58253425914122e-16	5.35260467902051e-17	1.58253425914122e-13	1.58253425914122e-16
12	8.42429486921435e-17	-1.20123569052642	8.42429486921435e-17	2.84934875020494e-17	8.42429486921435e-14	8.42429486921435e-17
12	2.26327532509979e-18	-1.19594889713319	2.26327532509979e-18	7.65507477962269e-19	2.26327532509979e-15	2.26327532509979e-18
12	2.80273649546511e-17	-1.19066210373996	2.80273649546511e-17	9.47969397378426e-18	2.80273649546511e-14	2.80273649546511e-17
12	1.79366378641824e-16	-1.18537531034672	1.79366378641824e-16	6.06670795296522e-17	1.79366378641824e-13	1.79366378641824e-16
12	3.86362956140348e-17	-1.18008851695349	3.86362956140348e-17	1.30679519567512e-17	3.86362956140348e-14	3.86362956140348e-17
12	1.59510880675022e-17	-1.17480172356026	1.59510880675022e-17	5.3951355638843e-18	1.59510880675022e-14	1.59510880675022e-17
12	4.60388187636034e-17	-1.16951493016703	4.60388187636034e-17	1.55717069192782e-17	4.60388187636034e-14	4.60388187636034e-17
12	1.51873148788586e-16	-1.1642281367738	1.51873148788586e-16	5.13680460393004e-17	1.51873148788586e-13	1.51873148788586e-16
12	7.45602472758978e-17	-1.15894134338056	7.45602472758978e-17	2.52185079806405e-17	7.45602472758978e-14	7.45602472758978e-17
12	0	-1.15365454998733	0	0	0	0
12	0	-1.1483677565941	0	0	0	0
12	0	-1.14308096320087	0	0	0	0
12	0	-1.13779416980763	0	0	0	0
12	3.13133637855226e-18	-1.1325073764144	3.13133637855226e-18	1.05911171619889e-18	3.13133637855226e-15	3.13133637855226e-18
12	1.18305953254593e-17	-1.12722058302117	1.18305953254593e-17	4.00146154997083e-18	1.18305953254593e-14	1.18305953254593e-17
12	2.88914575847662e-18	-1.12193378962794	2.88914575847662e-18	9.77195597243262e-19	2.88914575847662e-15	2.88914575847662e-18
12	4.12700774933283e-17	-1.1166469962347	4.12700774933283e-17	1.39587758443981e-17	4.12700774933283e-14	4.12700774933283e-17
12	3.61571761870527e-18	-1.11136020284147	3.61571761870527e-18	1.22294395411074e-18	3.61571761870527e-15	3.61571761870527e-18
12	0	-1.10607340944824	0	0	0	0
12	1.05042608091859e-17	-1.10078661605501	1.05042608091859e-17	3.55285550578928e-18	1.05042608091859e-14	1.05042608091859e-17
12	4.45767089482529e-18	-1.09549982266177	4.45767089482529e-18	1.50771776038033e-18	4.45767089482529e-15	4.45767089482529e-18
12	0	-1.09021302926854	0	0	0	0
12	0	-1.08492623587531	0	0	0	0
12	0	-1.07963944248208	0	0	0	0
12	2.03341653128068e-17	-1.07435264908885	2.03341653128068e-17	6.87762351864472e-18	2.03341653128068e-14	2.03341653128068e-17
