group	y	x	density	scaled	count	ymax
16	8.39707295650935e-17	-1.08733081762295	8.39707295650935e-17	2.43934517633249e-17	8.39707295650935e-14	8.39707295650935e-17
16	2.2885038120922e-16	-1.08733081762295	2.2885038120922e-16	6.64809126222747e-17	2.2885038120922e-13	2.2885038120922e-16
16	4.37249444399262e-17	-1.08733081762295	4.37249444399262e-17	1.27020728362564e-17	4.37249444399262e-14	4.37249444399262e-17
16	0	-1.08733081762295	0	0	0	0
16	7.09727661120137e-18	-1.08733081762295	7.09727661120137e-18	2.06175503729675e-18	7.09727661120137e-15	7.09727661120137e-18
16	1.12256515587077e-16	-1.08733081762295	1.12256515587077e-16	3.26104573852675e-17	1.12256515587077e-13	1.12256515587077e-16
16	8.11681256362214e-17	-1.08733081762295	8.11681256362214e-17	2.35792968297579e-17	8.11681256362214e-14	8.11681256362214e-17
16	1.14379522593011e-17	-1.08733081762295	1.14379522593011e-17	3.32271897783366e-18	1.14379522593011e-14	1.14379522593011e-17
16	7.57187661371418e-17	-1.08733081762295	7.57187661371418e-17	2.19962608269711e-17	7.57187661371418e-14	7.57187661371418e-17
16	1.95063193176583e-16	-1.08733081762295	1.95063193176583e-16	5.66657526759314e-17	1.95063193176583e-13	1.95063193176583e-16
16	2.07944776466869e-16	-1.08733081762295	2.07944776466869e-16	6.04078456916085e-17	2.07944776466869e-13	2.07944776466869e-16
16	0	-1.08733081762295	0	0	0	0
16	2.90068587012974e-18	-1.08733081762295	2.90068587012974e-18	8.42647684735396e-19	2.90068587012974e-15	2.90068587012974e-18
16	3.2809218608642e-17	-1.08733081762295	3.2809218608642e-17	9.53106035480947e-18	3.2809218608642e-14	3.2809218608642e-17
16	1.94085471364654e-16	-1.08733081762295	1.94085471364654e-16	5.63817250155698e-17	1.94085471364654e-13	1.94085471364654e-16
16	1.8090773701749e-17	-1.08733081762295	1.8090773701749e-17	5.25536002771955e-18	1.8090773701749e-14	1.8090773701749e-17
16	0	-1.08733081762295	0	0	0	0
16	0	-1.08733081762295	0	0	0	0
16	5.80871824004578e-17	-1.08733081762295	5.80871824004578e-17	1.68742952370637e-17	5.80871824004578e-14	5.80871824004578e-17
16	3.10336699704308e-17	-1.08733081762295	3.10336699704308e-17	9.01526443063488e-18	3.10336699704308e-14	3.10336699704308e-17
16	0	-1.08733081762295	0	0	0	0
16	0	-1.08733081762295	0	0	0	0
16	6.93413606088978e-17	-1.08733081762295	6.93413606088978e-17	2.01436279519907e-17	6.93413606088978e-14	6.93413606088978e-17
16	1.32914139783253e-16	-1.08733081762295	1.32914139783253e-16	3.86114861006805e-17	1.32914139783253e-13	1.32914139783253e-16
16	5.02535813253686e-17	-1.08733081762295	5.02535813253686e-17	1.45986383391421e-17	5.02535813253686e-14	5.02535813253686e-17
16	2.85138395540633e-17	-1.08733081762295	2.85138395540633e-17	8.28325505032136e-18	2.85138395540633e-14	2.85138395540633e-17
16	1.44404967182363e-16	-1.08733081762295	1.44404967182363e-16	4.19495652781824e-17	1.44404967182363e-13	1.44404967182363e-16
16	1.68711127351983e-16	-1.08733081762295	1.68711127351983e-16	4.90104917310086e-17	1.68711127351983e-13	1.68711127351983e-16
16	9.83824485737133e-19	-1.08733081762295	9.83824485737133e-19	2.85800483819817e-19	9.83824485737133e-16	9.83824485737133e-19
16	0	-1.08733081762295	0	0	0	0
16	1.18507338265519e-17	-1.08733081762295	1.18507338265519e-17	3.44263180104805e-18	1.18507338265519e-14	1.18507338265519e-17
16	1.00878157721561e-16	-1.08733081762295	1.00878157721561e-16	2.93050505467672e-17	1.00878157721561e-13	1.00878157721561e-16
16	3.58058624033699e-17	-1.08733081762295	3.58058624033699e-17	1.04015837650163e-17	3.58058624033699e-14	3.58058624033699e-17
16	0	-1.08733081762295	0	0	0	0
16	0	-1.08733081762295	0	0	0	0
16	0	-1.08733081762295	0	0	0	0
16	0	-1.08733081762295	0	0	0	0
16	0	-1.08733081762295	0	0	0	0
16	0	-1.08733081762295	0	0	0	0
16	3.06954554054827e-18	-1.08733081762295	3.06954554054827e-18	8.9170132814732e-19	3.06954554054827e-15	3.06954554054827e-18
16	1.17839298546001e-17	-1.08733081762295	1.17839298546001e-17	3.42322528313586e-18	1.17839298546001e-14	1.17839298546001e-17
16	0	-1.08733081762295	0	0	0	0
16	0	-1.08733081762295	0	0	0	0
16	0	-1.08733081762295	0	0	0	0
16	0	-1.08492623587531	0	0	0	0
16	0	-1.07963944248208	0	0	0	0
16	0	-1.07435264908885	0	0	0	0
16	9.141832649692e-18	-1.06906585569561	9.141832649692e-18	2.65569746652948e-18	9.141832649692e-15	9.141832649692e-18
16	8.73730933690396e-17	-1.06377906230238	8.73730933690396e-17	2.53818366179367e-17	8.73730933690396e-14	8.73730933690396e-17
16	6.68733033278987e-17	-1.05849226890915	6.68733033278987e-17	1.94266586396483e-17	6.68733033278986e-14	6.68733033278987e-17
16	1.63866002898099e-18	-1.05320547551592	1.63866002898099e-18	4.76029856837792e-19	1.63866002898099e-15	1.63866002898099e-18
16	1.06991991732435e-17	-1.04791868212268	1.06991991732435e-17	3.10811160377503e-18	1.06991991732435e-14	1.06991991732435e-17
16	1.89267209225466e-17	-1.04263188872945	1.89267209225466e-17	5.4982022456308e-18	1.89267209225466e-14	1.89267209225466e-17
16	1.15127039893156e-17	-1.03734509533622	1.15127039893156e-17	3.34443431518727e-18	1.15127039893156e-14	1.15127039893156e-17
16	1.0158166833344e-17	-1.03205830194299	1.0158166833344e-17	2.95094200010371e-18	1.0158166833344e-14	1.0158166833344e-17
