group	y	x	density	scaled	count	ymax
26	2.47228941983249e-16	-1.08733081762295	2.47228941983249e-16	5.53528059704199e-17	2.47228941983249e-13	2.47228941983249e-16
26	3.55056655909521e-16	-1.08733081762295	3.55056655909521e-16	7.94946660589495e-17	3.55056655909521e-13	3.55056655909521e-16
26	7.42912116448265e-17	-1.08733081762295	7.42912116448265e-17	1.66332751760192e-17	7.42912116448265e-14	7.42912116448265e-17
26	1.42891357938728e-16	-1.08733081762295	1.42891357938728e-16	3.19923611992324e-17	1.42891357938728e-13	1.42891357938728e-16
26	9.15954406059101e-17	-1.08733081762295	9.15954406059101e-17	2.05075692633817e-17	9.15954406059101e-14	9.15954406059101e-17
26	8.21740720978485e-17	-1.08733081762295	8.21740720978485e-17	1.83981917009526e-17	8.21740720978485e-14	8.21740720978485e-17
26	4.83226195927147e-17	-1.08733081762295	4.83226195927147e-17	1.0819091667994e-17	4.83226195927147e-14	4.83226195927147e-17
26	3.51721561416528e-17	-1.08733081762295	3.51721561416528e-17	7.87479620651423e-18	3.51721561416528e-14	3.51721561416528e-17
26	3.06108969177217e-17	-1.08733081762295	3.06108969177217e-17	6.853562629338e-18	3.06108969177217e-14	3.06108969177217e-17
26	3.48735138546712e-17	-1.08733081762295	3.48735138546712e-17	7.80793231738681e-18	3.48735138546712e-14	3.48735138546712e-17
26	5.6086524962215e-17	-1.08733081762295	5.6086524962215e-17	1.25573749937373e-17	5.6086524962215e-14	5.6086524962215e-17
26	4.79230819234725e-17	-1.08733081762295	4.79230819234725e-17	1.07296380186517e-17	4.79230819234725e-14	4.79230819234725e-17
26	1.58799625231919e-16	-1.08733081762295	1.58799625231919e-16	3.55541093737859e-17	1.58799625231919e-13	1.58799625231919e-16
26	2.35968681779856e-16	-1.08733081762295	2.35968681779856e-16	5.28317136047165e-17	2.35968681779856e-13	2.35968681779856e-16
26	2.30936322129538e-16	-1.08733081762295	2.30936322129538e-16	5.17050039846257e-17	2.30936322129538e-13	2.30936322129538e-16
26	6.39714465176372e-19	-1.08733081762295	6.39714465176372e-19	1.43227529848741e-19	6.39714465176372e-16	6.39714465176372e-19
26	1.24404567597836e-17	-1.08733081762295	1.24404567597836e-17	2.78533000094444e-18	1.24404567597836e-14	1.24404567597836e-17
26	1.50224787829008e-16	-1.08733081762295	1.50224787829008e-16	3.36342641194895e-17	1.50224787829008e-13	1.50224787829008e-16
26	1.75214574721337e-16	-1.08733081762295	1.75214574721337e-16	3.92293000970611e-17	1.75214574721337e-13	1.75214574721337e-16
26	2.22162798574574e-17	-1.08733081762295	2.22162798574574e-17	4.97406743106033e-18	2.22162798574574e-14	2.22162798574574e-17
26	4.5519455690138e-17	-1.08733081762295	4.5519455690138e-17	1.01914831592251e-17	4.5519455690138e-14	4.5519455690138e-17
26	1.30135777936255e-17	-1.08733081762295	1.30135777936255e-17	2.91364773401134e-18	1.30135777936255e-14	1.30135777936255e-17
26	3.45412297869858e-17	-1.08733081762295	3.45412297869858e-17	7.7335362722551e-18	3.45412297869858e-14	3.45412297869858e-17
26	1.66751745113086e-17	-1.08733081762295	1.66751745113086e-17	3.73345325932711e-18	1.66751745113086e-14	1.66751745113086e-17
26	0	-1.08733081762295	0	0	0	0
26	3.04100444276051e-17	-1.08733081762295	3.04100444276051e-17	6.80859318189016e-18	3.04100444276051e-14	3.04100444276051e-17
26	5.55111512312578e-17	-1.08733081762295	5.55111512312578e-17	1.24285528977697e-17	5.55111512312578e-14	5.55111512312578e-17
26	6.76942911925542e-17	-1.08733081762295	6.76942911925542e-17	1.51562714932479e-17	6.76942911925542e-14	6.76942911925542e-17
26	9.39389256819296e-17	-1.08733081762295	9.39389256819296e-17	2.10322589443992e-17	9.39389256819296e-14	9.39389256819296e-17
26	1.01861044753726e-16	-1.08733081762295	1.01861044753726e-16	2.28059651955281e-17	1.01861044753726e-13	1.01861044753726e-16
26	8.70918851381553e-17	-1.08733081762295	8.70918851381553e-17	1.94992551477934e-17	8.70918851381553e-14	8.70918851381553e-17
26	7.56567005577062e-17	-1.08733081762295	7.56567005577062e-17	1.69389984551914e-17	7.56567005577062e-14	7.56567005577062e-17
26	1.38853029900943e-17	-1.08733081762295	1.38853029900943e-17	3.10882082043313e-18	1.38853029900943e-14	1.38853029900943e-17
26	9.26192064582221e-17	-1.08733081762295	9.26192064582221e-17	2.07367831738874e-17	9.26192064582221e-14	9.26192064582221e-17
26	1.59303969344913e-16	-1.08733081762295	1.59303969344913e-16	3.5667028442261e-17	1.59303969344913e-13	1.59303969344913e-16
26	4.14899469965357e-17	-1.08733081762295	4.14899469965357e-17	9.28930475291136e-18	4.14899469965357e-14	4.14899469965357e-17
26	2.12299526247163e-18	-1.08733081762295	2.12299526247163e-18	4.75323576184194e-19	2.12299526247163e-15	2.12299526247163e-18
26	0	-1.08733081762295	0	0	0	0
26	0	-1.08733081762295	0	0	0	0
26	0	-1.08733081762295	0	0	0	0
26	0	-1.08733081762295	0	0	0	0
26	0	-1.08733081762295	0	0	0	0
26	5.18237960493888e-17	-1.08733081762295	5.18237960493888e-17	1.16029802350842e-17	5.18237960493888e-14	5.18237960493888e-17
26	3.59757541762566e-17	-1.08733081762295	3.59757541762566e-17	8.0547161047705e-18	3.59757541762566e-14	3.59757541762566e-17
26	0	-1.08492623587531	0	0	0	0
26	0	-1.07963944248208	0	0	0	0
26	0	-1.07435264908885	0	0	0	0
26	0	-1.06906585569561	0	0	0	0
26	0	-1.06377906230238	0	0	0	0
