group	x	y
6	-0.658671066300976	0.00325991731929511
6	-0.65289310956667	0.00365236261076965
6	-0.647115152832364	0.00408795612916161
6	-0.641337196098058	0.00457091978319706
6	-0.635559239363753	0.00510582597353265
6	-0.629781282629447	0.00569761962149305
6	-0.624003325895141	0.00635164081561296
6	-0.618225369160835	0.0070736480044981
6	-0.612447412426529	0.00786984165215595
6	-0.606669455692223	0.00874688825885891
6	-0.600891498957918	0.00971194463683386
6	-0.595113542223612	0.0107726823156739
6	-0.589335585489306	0.0119373119374062
6	-0.583557628755	0.0132146074857049
6	-0.577779672020694	0.0146139301779003
6	-0.572001715286389	0.0161452518323157
6	-0.566223758552083	0.017819177507179
6	-0.560445801817777	0.0196469671910493
6	-0.554667845083471	0.0216405563085162
6	-0.548889888349165	0.023812574789042
6	-0.543111931614859	0.0261763644314013
6	-0.537333974880554	0.0287459942814286
6	-0.531556018146248	0.0315362737269119
6	-0.525778061411942	0.0345627630006978
6	-0.520000104677636	0.0378417807716241
6	-0.51422214794333	0.0413904084930099
6	-0.508444191209024	0.0452264911703577
6	-0.502666234474719	0.0493686342039089
6	-0.496888277740413	0.0538361959579899
6	-0.491110321006107	0.0586492757079534
6	-0.485332364271801	0.0638286966172011
6	-0.479554407537495	0.069395983401512
6	-0.473776450803189	0.0753733343459407
6	-0.467998494068884	0.0817835873510924
6	-0.462220537334578	0.088650179700854
6	-0.456442580600272	0.095997101262821
6	-0.450664623865966	0.103848840855889
6	-0.44488666713166	0.112230325546889
6	-0.439108710397355	0.121166852669839
6	-0.433330753663049	0.130684014397433
6	-0.427552796928743	0.140807614734774
6	-0.421774840194437	0.151563578850131
6	-0.415996883460131	0.162977854706479
6	-0.410218926725825	0.175076307010771
6	-0.40444096999152	0.18788460355501
6	-0.398663013257214	0.201428094084075
6	-0.392885056522908	0.215731681889606
6	-0.387107099788602	0.230819688396705
6	-0.381329143054296	0.246715711080415
6	-0.375551186319991	0.263442475121354
6	-0.369773229585685	0.28102167928413
6	-0.363995272851379	0.299473836577493
6	-0.358217316117073	0.318818110331167
6	-0.352439359382767	0.339072146400119
6	-0.346661402648461	0.360251902282066
6	-0.340883445914156	0.38237147400746
6	-0.33510548917985	0.405442921732301
6	-0.329327532445544	0.429476095032073
6	-0.323549575711238	0.454478458959027
6	-0.317771618976932	0.480454921984165
6	-0.311993662242627	0.507407666998709
6	-0.306215705508321	0.535335986596751
6	-0.300437748774015	0.564236123900419
6	-0.294659792039709	0.594101120220319
6	-0.288881835305403	0.624920670866708
6	-0.283103878571097	0.656680990439831
6	-0.277325921836792	0.68936468893074
6	-0.271547965102486	0.722950659955977
6	-0.26577000836818	0.757413982430259
6	-0.259992051633874	0.792725836950467
6	-0.254214094899568	0.828853438121329
6	-0.248436138165262	0.865759983998224
6	-0.242658181430957	0.903404623755185
6	-0.236880224696651	0.941742444606771
6	-0.231102267962345	0.980724478920917
6	-0.225324311228039	1.02029773235662
6	-0.219546354493733	1.0604052337458
6	-0.213768397759428	1.10098610731333
6	-0.207990441025122	1.14197566769402
6	-0.202212484290816	1.18330553806058
6	-0.19643452755651	1.22490379152417
6	-0.190656570822204	1.26669511580894
6	-0.184878614087898	1.30860100103616
6	-0.179100657353593	1.35053995028312
6	-0.173322700619287	1.39242771240791
6	-0.167544743884981	1.43417753645594
6	-0.161766787150675	1.47570044678796
6	-0.155988830416369	1.51690553789484
6	-0.150210873682063	1.55770028769327
6	-0.144432916947758	1.59799088792916
6	-0.138654960213452	1.63768259015554
6	-0.132877003479146	1.67668006559885
6	-0.12709904674484	1.71488777708478
6	-0.121321090010534	1.75221036106278
6	-0.115543133276229	1.78855301764926
6	-0.109765176541923	1.82382190650425
6	-0.103987219807617	1.85792454626625
6	-0.0982092630733111	1.89077021519662
6	-0.0924313063390053	1.92227035062867
6	-0.0866533496046994	1.95233894477917
6	-0.0808753928703936	1.98089293446083
6	-0.0750974361360878	2.00785258223572
6	-0.069319479401782	2.0331418465698
6	-0.0635415226674762	2.05668873858974
6	-0.0577635659331703	2.07842566310365
6	-0.0519856091988645	2.09828974162782
6	-0.0462076524645587	2.11622311526076
6	-0.0404296957302529	2.13217322536417
6	-0.0346517389959471	2.14609307014582
6	-0.0288737822616413	2.15794143539177
6	-0.0230958255273355	2.16768309776293
6	-0.0173178687930295	2.1752889992527
6	-0.0115399120587237	2.18073639159627
6	-0.00576195532441792	2.18400894962738
6	1.60014098878891e-05	2.18509685279191
6	0.0057939581441937	2.18399683424864
6	0.0115719148784995	2.1807121972137
6	0.0173498716128053	2.17525279843416
6	0.0231278283471111	2.16763499890658
6	0.0289057850814169	2.15788158218529
6	0.0346837418157228	2.14602164085125
6	0.0404616985500286	2.13209043193336
6	0.0462396552843344	2.11612920228755
6	0.0520176120186403	2.09818498514428
6	0.0577955687529461	2.07831036922855
6	0.0635735254872519	2.05656324203859
6	0.0693514822215577	2.03300650903661
6	0.0751294389558636	2.00770779065739
6	0.0809073956901694	1.98073909917581
6	0.0866853524244752	1.95217649759268
6	0.092463309158781	1.92209974279723
6	0.0982412658930868	1.89059191534493
6	0.104019222627393	1.85773903825002
6	0.109797179361698	1.82362968723236
6	0.115575136096004	1.78835459487908
6	0.12135309283031	1.75200625118215
6	0.127131049564616	1.71467850289408
6	0.132909006298922	1.6764661541064
6	0.138686963033228	1.63746457039911
6	0.144464919767533	1.59776928883596
6	0.150242876501839	1.55747563599025
6	0.156020833236145	1.51667835608053
6	0.161798789970451	1.47547125117627
6	0.167576746704757	1.43394683530179
6	0.173354703439062	1.39219600412345
6	0.179132660173368	1.35030772175278
6	0.184910616907674	1.30836872603747
6	0.19068857364198	1.26646325354551
6	0.196466530376286	1.224672785276
6	0.202244487110592	1.1830758139559
6	0.208022443844897	1.14174763360613
6	0.213800400579203	1.10076015188459
6	0.219578357313509	1.0601817255403
6	0.225356314047815	1.02007701914188
6	0.231134270782121	0.980506887078151
6	0.236912227516426	0.941528278668486
6	0.242690184250732	0.903194166067842
6	0.248468140985038	0.865553494507123
6	0.254246097719344	0.828651154274022
6	0.26002405445365	0.792527973714411
6	0.265802011187956	0.757220732419782
6	0.271579967922261	0.722762193663092
6	0.277357924656567	0.689181155053899
6	0.283135881390873	0.656502516304259
6	0.288913838125179	0.624747362929661
6	0.294691794859485	0.59393306465431
6	0.300469751593791	0.564073387247267
6	0.306247708328096	0.535178616485161
6	0.312025665062402	0.507255692918023
6	0.317803621796708	0.480308356106917
6	0.323581578531014	0.454337297004954
6	0.32935953526532	0.429340317166365
6	0.335137491999626	0.405312493491003
6	0.340915448733931	0.382246347243144
6	0.346693405468237	0.360132016123133
6	0.352471362202543	0.33895742821736
6	0.358249318936849	0.318708476705546
6	0.364027275671155	0.299369194263425
6	0.369805232405461	0.280921926162921
6	0.375583189139766	0.263347501139847
6	0.381361145874072	0.24662539917028
6	0.387139102608378	0.230733915370231
6	0.392917059342684	0.215650319308266
6	0.398695016076989	0.201351009096568
6	0.404472972811295	0.187811659701881
6	0.410250929545601	0.175007364993153
6	0.416028886279907	0.162912773116878
6	0.421806843014213	0.151502214863602
6	0.427584799748519	0.140749824759185
6	0.433362756482825	0.130629654681905
6	0.43914071321713	0.121115779870789
6	0.444918669951436	0.112182397251415
6	0.450696626685742	0.103803916062579
6	0.456474583420048	0.0959550408202961
6	0.462252540154354	0.0886108467046764
6	0.468030496888659	0.0817468474998519
6	0.473808453622965	0.0753390562575826
6	0.479586410357271	0.0693640388911328
6	0.485364367091577	0.0637989609377166
6	0.491142323825883	0.0586216277551769
